ID,output
ID_10684,"뷰 진짜 너무 좋아요!!! 서울 시내에 이런 뷰를 가진 곳이 있다니ㅠㅠ 낮, 저녁, 밤의 각기 다른 풍경 보는 게 일품이었어요. 혼자 호캉스하기로 강추합니다!!"
ID_10633,직원들 친절도는 글쎄요. 식당 직원분들은 친절하지만 프론트 직원분들은 그닥. 조식 시설이 매우 혼잡합니다. 조식 맛집이라고 했는데 가격 대비 조식 종류가 적음. 그 점에서 아쉬움.
ID_10267,밑에 돈을 얼마 내고 어느 정도 퀄리티를 기대했는지는 모르지만 이 가격이면 괜찮은 듯.
ID_05750,직원들이 너무 친절해서 별점 4점. 솔직히 호텔이라는데 모텔임 ㅎㅎㅎ 강아지 때문에 예약했지만 그냥 하루 정도 묵을 만함. 바로 앞에 바다와 더베이 있어서 편함.
ID_08152,시설은 좋은데 문제가 발생 시 애프터 서비스가 심각하게 나쁨.
ID_03086,"친절하고 방이 꽤나 쾌적했습니다. 스파할 수 있는 것도 있고, TV에 유튜브 볼 수 있어 더 좋았습니다!!"
ID_10451,"서핑 게스트하우스 중에는 이만큼 깔끔하고 관리 잘되는 곳이 없을 것 같습니다. ㅎㅎ 해변도 바로 코앞이고, 서핑하면서 chill out 하고 가기에 최고의 스팟입니다. 강추!!"
ID_06882,호캉스 조식 서비스 사우나
ID_10485,"위치는 최상인데 뭔가 좀 아쉽다. 비데는 안 되고, 추가 생수는 한 병에 천 원, 휴지로 변기 막히면 민사소송한다는 문구, 충전기가 없다고, 좀 야박해 보이기는 한다."
ID_07673,신축이라 엄청 깨끗하고 해동 용궁사 도보로 이동 가능해서 위치가 너무 좋아요! 뷰도 오션 뷰라 굿굿
ID_03345,"2021년 6월 11일. 1층 로비 장애인 남자 화장실 사용 중임에도 밖에서 버튼을 누르면 그냥 문이 열림.. 길거리 공중화장실도 그러진 않는데, 여기 5성급 이상 호텔 아닌가요? 전 원치 않게 지나가다 시각적으로 불쾌함만 느꼈지만 안에 계시던 분은 무슨 말도 안 되는 봉변인가요? 사회적 약자 배려 제로!! 아직도 수리하지 않고 영업 중이면 여긴 진짜 도덕적으로 사회적으로 고발 대상임!"
ID_08172,"풍경이 너무 좋고, 바다도 가까워요. 다만 화장실 부분에서 어르신들이나 장애인 분들이 이용하시는데는 불편함이 있습니다."
ID_10615,주차도 편하고 바로 앞에 회뜨서 잘 먹었습니다~
ID_05870,방음이 너무 안 되는 것 빼고는 참 좋았어요.
ID_06506,아주 친절해요. 방도 따뜻해요.
ID_02797,새로 오픈한 호텔이라 그런지 주차 시설부터 내부 실외까지 너무 이쁘고 깔끔해요. 가족들과 다시 올 만한 숙소인 것 같습니다
ID_00918,"르살롱 기대 이하, 애프터눈 티는 형편없음(특히 커피 너무 별로), 딱히 재방문할 만한 매력적인 요소가 하나도 없음"
ID_01646,혼자 와서 개인 휴식 시간을 가지기에 밖에 나가기 좋음. 부산역 바로 옆이라 이동하기에 정말 편리함.
ID_05122,"가성비가 감동 그 자체입니다. 시설, 청결도, 서비스, 위치, 가격 대비 실내 면적이 근래에 가본 숙소 중 최고의 가성비입니다. 다음 날이 평일인데도, 비록 샌드위치 휴일이라도 숙소가 거의 차던 게 다 이유가 있네요. 분실물도 친절히 찾아 택배로 보내주셔서 감동이었어요 ^^"
ID_05126,영도의 랜드마크네요. 다리 초입부터 보이는 화려한 불빛은 그야말로 압권! 객실에서 영도대교? 부산대교?가 보이는 야경은 장관입니다. 홍콩 느낌! 객실도 깨끗하고 넓직하니 좋아요.
ID_04621,그동안 쌓인 피로와 스트레스가 한 번에 풀리는 곳! 송정 해수욕장이 한눈에 들어오고 창밖으로 보이는 드넓은 수평선은 마음을 안정시킵니다. 시설 짱!! 뷰 맛집!!
ID_06809,"자갈치 시장, 남포동, 광복동이 인근에 있고 자갈치역과 남포역이 호텔 앞 지하 상가로 연결되어 가깝게 있습니다. 대중교통이 좋아 5일 동안 차는 주차장에 두고 다녔습니다. 신축 건물에 가까워서 실내는 깨끗하고 냄새도 거의 없습니다. 화장실 좌변기 공간이 옹색한 점 외에는 쾌적합니다. 호텔 지하 식당에서 식사가 가능한데 미리 예약하면 할인 혜택도 있네요."
ID_00364,"가격도 괜찮은데 바로 앞에 광안대교가 보이는 진짜 완전 힐링 그 자체… 뭐 사실 숙소에 있는 시간은 길지 않았지만 바다 뷰를 보면서 준비를 할 수 있다는 행복감..? 캡슐방은 취식이나 냉장고 같은 게 아예 없어요! 그냥 진짜 뷰 보면서 잠만 자는 거라고 생각하시면 될 듯! 광안리 해변이랑 진짜 가까워서 접근성이 좋습니다! 짐도 맡아주셔서 편안하게 여행할 수 있었어요. 최고  여자 혼자 묵기에 안전하고 좋습니다. 혼자 여행 가실 여성분들 추천! + 캡슐 호텔 특성상 소음이 잘 들립니다. 저는 잠귀가 어두워서 상관 없었어요. 아, 화장실이랑 샤워실 완전 깨끗하고 쾌적!! 진심 최고 ㅠㅠ"
ID_02125,"숙소가 너무 좋아서 행복한 부산 여행을 했습니다. 일정상 체크인 시간보다 조금 일찍 도착했는데 방이 다 청소 중이라 매니저? 주인? 언니분이 좋은 방을 주셨어요~ 원래 해운대나 송정에 숙소를 정하려 알아보다가 여기 숙소로 정한 게 송도 해수욕장이랑 좀 떨어져 있지만 새로 생겨 깨끗하고 인테리어가 넘 로맨틱하고 예뻐서 예약했는데 사진이랑 정말 똑같았어요! 스타일러랑 공기청정기도 좋고 로비 스낵바에 한강 라면 같은 기계도 있었는데 못 먹어서 아쉽ㅠ 아침에는 스낵바에 하나씩 조식을 챙겨주시는 것도 넘 좋았습니다. 숙소 위치가 타임캡슐 있는 케이블카 타는 곳에 걸어서 가깝고, 송도 해안길도 가까워서 좋았어요~ 사람 많은 해운대보다 한적해서 다음엔 다른 방도 가보고 싶어요~"
ID_08150,홈 스위트 홈. 오자마자 3박 연장했습니다.
ID_08717,좋긴 한데 돈값을 하는지는 모르겠음.
ID_00055,"강원도 여행 첫날 잠만 잘 거라 방문.   장점:  1. 합리적인 가격  2. 답답하지 않은 방 크기  3. 접근성   단점:  1. 엘리베이터 없음  2. 매트리스 불편함  3. 세면대 물 잘 안내려감 (화장실 청소 상태 또한 다소 불량했음)  4. 방음 개똥망   일요일에 묵어서 사람이 많지 않아 보였는데 좀 띄엄띄엄 방을 주셨으면 좋았을 것을... 옆방 여자 둘이 와서 한시 넘도록 술을 먹는 건지 시끄럽게 소리치며 떠들음. 두 시간 정도 자다 깨다 하며 참다가 전화해서 말씀드렸고, 바로 대응은 해주셨으나 조용해지기까지 또 시간이 걸렸음. 결국 잠 깬 건 2시 반에 잠들었는데 5시에 깨서 여태 못 자고 있음. 현재 시간 7시 반 ㅋ 이 와중에 어딘가에서 한 시간 동안 알람 울리는데 안 일어나네요. 진심 못 일어날 거면 맞추질 말든지 애초에 한 시간 뒤에 거 맞추든지 열받네.   정리하자면 2인실은 게스트하우스 같은 느낌보다는 쾌적한 모텔 느낌이었어요. 옆방 사람들만 잘 만나면 하루 정도 묵고 가기 좋은 장소입니다..ㅠ 상식적인 선에서 타인을 배려할 줄 알았으면 좋겠네요."
ID_00638,"저희는 어제 3명이서 남동생 면회 때문에 왔는데, 풍경도 좋고 산책 코스도 좋네요. 추천하고 싶은 곳입니다. 바베큐장도 있으니까 가족끼리 고기 구워 먹기도 좋아요!!!♡"
ID_00302,"위치가 아주 좋아요. 다리건너 자갈치가 가깝고, 흰여울마을도 차량으로 10분 정도 걸려요. 직원분들도 친절해요. 내부는 청결하고 좋았어요."
ID_05811,"솔직히 전 별로였어요. 많이 아쉬웠어요. 체크인하고 들어가자마자 욕실에 털 두 가닥이 있고, 세면대에 머리카락이 제대로 청소도 안 되어 있고, 어메니티가 부족하고 면도기도 없어서 2일 동안 면도도 못했어요. 그냥 모텔이나 갈 걸 그랬어요. ㅜㅜ"
ID_01276,위치는 괜찮습니다. 성수역 바로 앞에 있어서 위치는 좋습니다. 그게 다입니다. 동네 모텔만 가도 있는 어메니티가 없습니다. 정말 단 하나도 없습니다.
ID_10247,웨이팅이 좀 있었지만 방도 잘 배정받았어요. 경관을 즐기며 수영도 하고 피트니스도 알차게 즐기다 왔네요. 욕실에 감탄하고 조식에 한 번 더 감탄했어요. 옥의 티라면 수영하고 객실에 들어왔는데 직원 분이 동의도 없이 들어와서 보조 침대를 밖으로 빼고 계셔서 좀 당황스러웠다는 ㅋ
ID_04432,부산역에서 걸어서 5분? 가깝고 쏘카존도 있어서 사용하기 편리했습니다~~ 아이들과 함께여서 방 2개를 예약했는데 생각보다 깔끔하고 사장님도 친절하셔서 잘 쉬고 왔습니다~~ 조식도 필요한 것들만 준비되어 있어서 맛있게 잘 먹었습니다~~~ 다음 부산에 올 때도 또 방문할 예정입니다~~
ID_03644,추천할 만한 사장님이 친절하시고 너무 좋음 쾌적해요!
ID_04143,딱히 와우 팩터는 없고 무난한 편이지만 그래도 5성급 호텔 값은 합니다. 클럽 라운지 음식/주류도 양보다 질이 더 중요한 저는 만족스러웠어요. 다만 산책로랑 야외 수영장도 열려 있고 족욕도 할 수 있는 여름에 가면 더 좋을 듯.
ID_02878,묵은 곳이 다른 룸과 달리 거실이랑 침실이 분리되어 있어서 독특하면서 오히려 지내는 데 더 편했던 것 같아요.
ID_06493,뷰도 좋고 자는 곳도 푹신해서 너무 좋았어요. 쾌적하고 재방문의사 100%입니다. ㅎㅎ
ID_05240,"1. 뷰가 좋음. 송도에서 바다가 보이는 숙소 중에 가성비가 제일 좋을 듯.   2. 방이 넓음. 근처 다른 웬만한 숙소의 두 배 크기라고 보면 됨. 욕실도 개넓음.   3. 이건 단점인데, 좀 오래되어서인지 콘센트 등 편의성은 좀 부족한 듯. 그것 빼고는 다 만족함."
ID_10601,여행자들의 가성비 좋은 부산 해운대 숙소입니다.
ID_06937,조식도 맛있고 룸도 청결하고 좋았습니다!
ID_07240,루프탑 바는 일요일에 운영하지 않더라고요ㅠ 방은 조금 좁고 방음이 잘 안되긴 하지만 (옆방 소리가 정말 다 들림...) 신식 건물이고 침대도 푹신하며 시설도 깔끔했어요. 24시간 패키지로 쾌적하게 지내다 왔어요. 명동과 충무로 사이에 있는데 객실 뷰는 별로 없어요.(남산은 보이지 않아요)
ID_09945,"어매니티를 제공하지 않아서 따로 사야 하는 것까진 이해합니다. 하지만 뭐가 부족한지, 그도 아니면 더 필요한 건 없는지 물어보지 않아서 데스크를 두세 번씩 방문하게 한 건 이해할 수 없음."
ID_10160,그냥 뷰 값이 다했다. 커피는 크게 기대 안 하는 게
ID_02593,방이 좁고 사실 다 좁았어요. 서비스는 괜찮고 조식도 맛있었음.
ID_02393,주차장이 협소한 것 빼면 시설은 최고입니다.
ID_00523,"너무 더럽고... 냄새나고, 층간 소음 심하고 머물고 싶지 않은 모텔 수준이에요."
ID_06376,캡슐이라 불편할 줄 알았는데 진짜 깨끗하고 좋습니다. 다만 조금 아쉬운 점은 뷰 때문에 왔는데 창문이 살짝 더럽다는 거? 제가 쓴 방은 그랬어요. 아무튼 가성비 엄청 좋습니다!!
ID_06981,룸 컨디션은 그냥저냥ㅠㅠ 라운지도 그냥저냥.. 뷰는 좋았어요.
ID_06677,"성수기는 솔직히 가격이 부담되고, 비수기 호캉스를 즐기기에 위치, 시설, 가격, 서비스 모두 만족합니다."
ID_03900,"오피스텔형 객실이에요. 그래서 세탁기도 있고, 취사가 가능한 전기레인지도 있어요. 찬장에 그릇도 있더라고요. 화장실 안은 좁고 알찹니다. 딱 변기랑 샤워 공간 이렇게 있어요. 체크인은 비대면으로 진행되고, 키 없이 비밀번호를 받아서 이용하는 방식이었네요."
ID_10856,별이 엄청 잘 보여요. 매너타임 확실해서 너무 좋네요. 아이들이 즐길 거리가 많아요.
ID_05585,해운대 랜드마크 같은 느낌으로 어디서나 보이는 엘시티! 사실 엘시티는 여행 갈 때마다 들리는데 이번에 프론트가 생겼더라고요~ 엘시티가 구조가 복잡한데 유일하게 프론트가 있어서 체크인이 수월합니다~
ID_10551,"(4인실 기준) 연박했고 청결도는 그리 나쁘지 않았음. 요청하면 룸 청소도 잘 해주셨고 수건 교체도 해주셨음. 첫날에 갔을 때 바닥에 모래 같은 게 너무 많이 떨어져 있어서 요청했더니 청소 잘 해주셨음. 다른 후기처럼 조명이 너무 어두침침한 문제가 있음. 대신 화장은 세면대 쪽에서 하면 괜찮음. 창이 통풍이 안 되는 창이라 욕실 쪽인지 어디선가 묘한 쿱쿱한 냄새가 남. 2층 침대 사다리가 너무 불편함. 매트리스에 비닐 커버 안 벗긴 건지, 움직일 때마다 바스락거리는 느낌과 소리가 남. 바닥은 그래도 좀 찝찝하니 실내화 챙기는 걸 추천. 가격이 정말 큰~~!~~! 장점임."
ID_07956,출장차 왔다가 이용했습니다. 가성비 좋고 다음에도 이용하려 합니다.
ID_07570,"시설은 좀 노후되었지만 방 안에 풀이 있는 남산 뷰인 것이 좋아요. 룸서비스의 팟타이는 맛있고, 치킨은 좀 느끼해요. 물은 4병(500ml)로 제공해줘서 너무 좋네요. TV도 엄청 커서 만족입니다."
ID_06777,뷰 좋은 방 달라고 했는데 창밖을 가득 채운 기둥 무엇...ㅋㅋㅋㅋㅋㅋ 바꿔 달라고 해서 다른 방에서 투숙했는데 너무 웃겼음... 깔끔하고 위치 진짜 좋아요.
ID_10161,리모델링해서 진짜 깔끔합니다. 주인장 내외분이 친절하십니다. 가격 대비 짱짱짱입니다. 기대없이 왔다가 대만족했습니다. 방도 넓습니다. 1박 예정이라 아쉽습니다. 여러 박 하고 가도 좋을 듯합니다. ㅎㅎㅎ
ID_00671,너무 좋아요! 또 방문하고 싶은 곳.
ID_04188,"진짜 직원들이 매일같이 건물 앞 자전거 도로에서 무더기로 담배를 피우는데 내가 기필코 박멸할 거다, 벌레들."
ID_00666,"가성비 갑, 온천탕 굿!"
ID_03266,"7층 루프탑에서 보는 청수호 모습은 비 오는 날 더 운치 있었어요. 좋은 가격에 청소도 깨끗했고 생각보다 넓어 4인 가족이 지내기에 나쁘지 않았습니다. 직원분의 친절함도 감동이었고, 조식은 딱 필요한 음식만 있어서 맛있게 잘 먹고 하루를 보냈어요. 조용히 잘 지냈습니다^^"
ID_01887,"사장님 친절하시고 주차는 편함, 청결은 보통~ 괜찮음 정도. 방음이 좀 약함. 귀마개 끼고 잠 ㅋ 방은 따뜻하고 나쁘지 않았음."
ID_08472,"침대가 얼룩져 있고 바꿔달라고 했더니 다 그런다면서 다시 또 얼룩져 있고, 조용한 곳을 찾아서 간 곳이 까마귀. 닭이 울어 대고 짜증남. 밤 늦도록 노래방(룸) 시끄럽고.. 다신 안 간다."
ID_09911,뷰가 너무 예쁘고 내부도 깨끗해요.
ID_09091,"호캉스의 정석을 체험하고 난 느낌. 뷰 좋고, 식사 좋고, 분위기 있으려 서비스도 최상급. 가을에 오면 더 좋을 듯 하다."
ID_07687,"2박 3일 부산 여행으로 갔는데, 두 번째 숙소로 호텔 원을 선택하길 정말 잘한 것 같네요. 노을 질 때쯤 들어가서 완전 파스텔톤으로 지고 있는 하늘이에요. 저거 외에도 9시, 10시 정각에 다리에서 번쩍번쩍해서 구경거리도 있고 좋아요. 밤에 창문은 닫고 자세요. 모기 들어와요."
